id,record_type,occurrence_type,esotic,accuracy,occurrence_year,lat_wgs84,lon_wgs84,taxon_name,geometry
326333,P,presenza,nativa,5,1855,43.84187516452185,10.258451079419617,Spiranthes aestivalis (Poir.) Rich.,"c(601163.114100729, 4855080.11357469)"
326334,P,presenza,nativa,5,1857,43.84187516452185,10.258451079419617,Spiranthes aestivalis (Poir.) Rich.,"c(601163.114100729, 4855080.11357469)"
326335,P,presenza,nativa,5,1857,43.84187516452185,10.258451079419617,Spiranthes aestivalis (Poir.) Rich.,"c(601163.114100729, 4855080.11357469)"
326336,P,presenza,nativa,4,1858,43.756417,10.536313,Spiranthes aestivalis (Poir.) Rich.,"c(623675.99784607, 4845966.0703844)"
326337,P,presenza,nativa,5,1858,43.780089,10.452733,Spiranthes aestivalis (Poir.) Rich.,"c(616901.46610468, 4848473.79126093)"
326338,P,presenza,nativa,4,1887,43.756417,10.536313,Spiranthes aestivalis (Poir.) Rich.,"c(623675.99784607, 4845966.0703844)"
326339,P,presenza,nativa,4,1887,43.756417,10.536313,Spiranthes aestivalis (Poir.) Rich.,"c(623675.99784607, 4845966.0703844)"
326340,P,presenza,nativa,4,0,43.756417,10.536313,Spiranthes aestivalis (Poir.) Rich.,"c(623675.99784607, 4845966.0703844)"
326341,P,presenza,nativa,5,1858,43.718821,10.279746,Spiranthes aestivalis (Poir.) Rich.,"c(603086.206041907, 4841439.40362142)"
326342,P,presenza,nativa,5,1860,43.861342,10.515819,Spiranthes aestivalis (Poir.) Rich.,"c(621812.6986875, 4857589.24615202)"
326343,P,presenza,nativa,5,1863,44.004153,10.11325,Spiranthes aestivalis (Poir.) Rich.,"c(589247.807651447, 4872936.4840144)"
326344,P,presenza,nativa,5,1873,44.004153,10.11325,Spiranthes aestivalis (Poir.) Rich.,"c(589247.807651447, 4872936.4840144)"
326345,P,presenza,nativa,5,1893,44.004153,10.11325,Spiranthes aestivalis (Poir.) Rich.,"c(589247.807651447, 4872936.4840144)"
326346,P,presenza,nativa,5,1873,43.82190863293624,10.701545223380208,Spiranthes aestivalis (Poir.) Rich.,"c(636828.131391077, 4853499.9563565)"
326347,P,presenza,nativa,5,1875,43.825066,10.702331,Spiranthes aestivalis (Poir.) Rich.,"c(636884.102947964, 4853851.93392453)"
326348,P,presenza,nativa,5,1887,43.825066,10.702331,Spiranthes aestivalis (Poir.) Rich.,"c(636884.102947964, 4853851.93392453)"
326349,P,presenza,nativa,5,1894,43.825066,10.702331,Spiranthes aestivalis (Poir.) Rich.,"c(636884.102947964, 4853851.93392453)"
326350,P,presenza,nativa,5,1908,43.825066,10.702331,Spiranthes aestivalis (Poir.) Rich.,"c(636884.102947964, 4853851.93392453)"
326351,P,presenza,nativa,5,1908,43.825066,10.702331,Spiranthes aestivalis (Poir.) Rich.,"c(636884.102947964, 4853851.93392453)"
326352,P,presenza,nativa,5,1920,43.825066,10.702331,Spiranthes aestivalis (Poir.) Rich.,"c(636884.102947964, 4853851.93392453)"
326353,P,presenza,nativa,5,1920,43.825066,10.702331,Spiranthes aestivalis (Poir.) Rich.,"c(636884.102947964, 4853851.93392453)"
326354,P,presenza,nativa,5,1840,43.68619,11.2568,Spiranthes aestivalis (Poir.) Rich.,"c(681890.096393857, 4839494.5277071)"
326355,P,presenza,nativa,5,1893,43.74464,11.070926,Spiranthes aestivalis (Poir.) Rich.,"c(666746.760524277, 4845595.33310988)"
326403,P,presenza,nativa,5,1884,43.91797,11.076548,Spiranthes aestivalis (Poir.) Rich.,"c(666716.03248077, 4864858.01214684)"
326404,P,presenza,nativa,5,1895,42.346092,10.895303,Spiranthes aestivalis (Poir.) Rich.,"c(656113.759824231, 4689943.21819189)"
326405,P,presenza,nativa,5,1927,43.595669,10.322591,Spiranthes aestivalis (Poir.) Rich.,"c(606755.486905472, 4827816.00647007)"
326406,P,presenza,nativa,5,1952,43.820219,10.260706,Spiranthes aestivalis (Poir.) Rich.,"c(601381.039255138, 4852677.61844435)"
326407,P,presenza,nativa,5,1967,43.932133,10.614055,Spiranthes aestivalis (Poir.) Rich.,"c(629553.507764835, 4865601.27490052)"
326408,P,presenza,nativa,5,1978,43.834615,10.360477,Spiranthes aestivalis (Poir.) Rich.,"c(609377.998846455, 4854403.61583599)"
326409,P,presenza,nativa,5,1978,43.834615,10.360477,Spiranthes aestivalis (Poir.) Rich.,"c(609377.998846455, 4854403.61583599)"
326410,P,presenza,nativa,5,1979,43.992801,10.16357,Spiranthes aestivalis (Poir.) Rich.,"c(593299.705573263, 4871731.32419202)"
326411,P,presenza,nativa,5,0,43.770416,10.596187,Spiranthes aestivalis (Poir.) Rich.,"c(628466.051257002, 4847612.0189368)"
326412,P,presenza,nativa,5,1837,43.770416,10.596187,Spiranthes aestivalis (Poir.) Rich.,"c(628466.051257002, 4847612.0189368)"
326413,P,presenza,nativa,5,0,43.770416,10.596187,Spiranthes aestivalis (Poir.) Rich.,"c(628466.051257002, 4847612.0189368)"
326429,P,presenza,nativa,5,1978,43.990505,10.23099,Spiranthes aestivalis (Poir.) Rich.,"c(598709.547143028, 4871554.78556059)"
409743,B,presenza,nativa,4,1989,43.82649277003116,10.265198526452858,Spiranthes aestivalis (Poir.) Rich.,"c(601731.657123544, 4853379.9326699)"
634014,O,presenza,nativa,4,2021,44.00180803156075,10.265407458867788,Spiranthes aestivalis (Poir.) Rich.,"c(601450.13826852, 4872851.96381536)"
636561,O,presenza,nativa,4,2021,44.00226390009387,10.27743478596617,Spiranthes aestivalis (Poir.) Rich.,"c(602413.613562761, 4872917.46342127)"
636628,O,presenza,nativa,4,2021,44.02316977762231,10.275460680131207,Spiranthes aestivalis (Poir.) Rich.,"c(602219.424914518, 4875237.00934772)"
636684,O,presenza,nativa,4,2021,44.027962553054486,10.262600642587229,Spiranthes aestivalis (Poir.) Rich.,"c(601180.621192406, 4875753.47271751)"
81906,B,presenza,nativa,5,2009,43.77037,10.47072,Vandenboschia speciosa (Willd.) G.Kunkel,"c(618368.068017631, 4847419.90505442)"
81907,B,presenza,nativa,5,2009,43.74206,10.61225,Vandenboschia speciosa (Willd.) G.Kunkel,"c(629820.17130109, 4844487.70606021)"
81908,P,presenza,nativa,4,2000,43.992254,10.310592,Vandenboschia speciosa (Willd.) G.Kunkel,"c(605089.555585244, 4871847.38948021)"
81909,P,presenza,nativa,4,2000,44.078113,10.096601,Vandenboschia speciosa (Willd.) G.Kunkel,"c(587803.761861546, 4881133.28664381)"
81910,P,presenza,nativa,5,2000,43.77037,10.47072,Vandenboschia speciosa (Willd.) G.Kunkel,"c(618368.068017631, 4847419.90505442)"
81911,P,presenza,nativa,5,2000,43.74206,10.61225,Vandenboschia speciosa (Willd.) G.Kunkel,"c(629820.17130109, 4844487.70606021)"
81912,P,presenza,nativa,5,2000,43.77037,10.47072,Vandenboschia speciosa (Willd.) G.Kunkel,"c(618368.068017631, 4847419.90505442)"
175944,O,presenza,nativa,5,2017,44.0165722,10.2203361,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597812.39095512, 4874437.34294381)"
178058,B,presenza,nativa,4,1992,44.0238,10.22117,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597867.338251415, 4875241.11785827)"
180499,P,presenza,nativa,5,1984,44.016326,10.21402,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597306.542783303, 4874402.5235601)"
309804,O,presenza,nativa,5,2018,43.768991268410424,10.475137056203266,Vandenboschia speciosa (Willd.) G.Kunkel,"c(618726.297618542, 4847273.09982271)"
477937,O,presenza,nativa,5,2020,44.00287301,10.2171017,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597575.605635448, 4872911.95675122)"
477940,O,presenza,nativa,5,2019,44.01561952,10.22034714,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597814.842099908, 4874331.54280903)"
477941,O,presenza,nativa,5,2019,44.01645641,10.22234446,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597973.55660224, 4874426.86699437)"
477942,O,presenza,nativa,5,2019,44.01664622,10.22095108,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597861.56135191, 4874446.29408604)"
477943,O,presenza,nativa,5,2019,44.0166505,10.22015733,Vandenboschia speciosa (Willd.) G.Kunkel,"c(597797.933391407, 4874445.82756674)"
621424,O,presenza,nativa,4,0,43.77037,10.47072,Vandenboschia speciosa (Willd.) G.Kunkel,"c(618368.068017631, 4847419.90505442)"
