id,record_type,occurrence_type,esotic,accuracy,occurrence_year,lat_wgs84,lon_wgs84,taxon_name,geometry,AREA,PERIMETER,GEOMETRIA,COD_SIR,NAT2000,NOME,CODPREC,BIOPREC,NOMPREC,REE,CLAS,TIPO,ZONA,RBIOGEOSIC,DESIGN_ZSC,DECR_ZSC,NOTE,CODICE,MIN_COD,CODPROV,NOME2,AP_PP_,AP_PP_ID,AP_PN_,AP_PN_ID,AP_RNS_,AP_RNS_ID
"406474",O,presenza,nativa,"5","2018",44.234961,10.412721,Primula apennina Widmer,"c(612816.036252414, 4898940.32811377)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406475",O,presenza,nativa,"5","2018",44.23487,10.411223,Primula apennina Widmer,"c(612696.58309165, 4898928.16346721)",6619992.567427759990096,26200.139135614703264,A,"10",IT5120002,M. Castellino - Le Forbici,"10",IT5120002,M. Castellino - Le Forbici,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406475",O,presenza,nativa,"5","2018",44.23487,10.411223,Primula apennina Widmer,"c(612696.58309165, 4898928.16346721)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406476",O,presenza,nativa,"5","2018",44.248518,10.407589,Primula apennina Widmer,"c(612380.391214602, 4900439.11306322)",6619992.567427759990096,26200.139135614703264,A,"10",IT5120002,M. Castellino - Le Forbici,"10",IT5120002,M. Castellino - Le Forbici,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406481",O,presenza,nativa,"5","2018",44.269317,10.256655,Primula apennina Widmer,"c(600294.557981103, 4902553.80069019)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406484",O,presenza,nativa,"5","2018",44.269522,10.257276,Primula apennina Widmer,"c(600343.771828098, 4902577.32991885)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406485",O,presenza,nativa,"5","2018",44.269133,10.255794,Primula apennina Widmer,"c(600226.153370508, 4902532.31125936)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406487",O,presenza,nativa,"5","2018",44.279789,10.239044,Primula apennina Widmer,"c(598871.442523031, 4903695.59481593)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406488",O,presenza,nativa,"5","2018",44.28194,10.23663,Primula apennina Widmer,"c(598675.212007322, 4903931.60897605)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406488",O,presenza,nativa,"5","2018",44.28194,10.23663,Primula apennina Widmer,"c(598675.212007322, 4903931.60897605)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406489",O,presenza,nativa,"5","2018",44.281819,10.23654,Primula apennina Widmer,"c(598668.233095904, 4903918.0607913)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406489",O,presenza,nativa,"5","2018",44.281819,10.23654,Primula apennina Widmer,"c(598668.233095904, 4903918.0607913)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406490",O,presenza,nativa,"5","2018",44.281634,10.236753,Primula apennina Widmer,"c(598685.53897761, 4903897.76826496)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406490",O,presenza,nativa,"5","2018",44.281634,10.236753,Primula apennina Widmer,"c(598685.53897761, 4903897.76826496)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406491",O,presenza,nativa,"5","2018",44.281559,10.236897,Primula apennina Widmer,"c(598697.154950194, 4903889.61092058)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406491",O,presenza,nativa,"5","2018",44.281559,10.236897,Primula apennina Widmer,"c(598697.154950194, 4903889.61092058)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406492",O,presenza,nativa,"5","2018",44.281146,10.236966,Primula apennina Widmer,"c(598703.352336871, 4903843.82036725)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406492",O,presenza,nativa,"5","2018",44.281146,10.236966,Primula apennina Widmer,"c(598703.352336871, 4903843.82036725)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406493",O,presenza,nativa,"5","2018",44.280999,10.236895,Primula apennina Widmer,"c(598697.933023978, 4903827.40708604)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406493",O,presenza,nativa,"5","2018",44.280999,10.236895,Primula apennina Widmer,"c(598697.933023978, 4903827.40708604)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406494",O,presenza,nativa,"5","2018",44.280875,10.237041,Primula apennina Widmer,"c(598709.790778698, 4903813.80954368)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406494",O,presenza,nativa,"5","2018",44.280875,10.237041,Primula apennina Widmer,"c(598709.790778698, 4903813.80954368)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406499",O,presenza,nativa,"5","2018",44.26961,10.257731,Primula apennina Widmer,"c(600379.935945855, 4902587.660837)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406501",O,presenza,nativa,"5","2018",44.252216,10.400748,Primula apennina Widmer,"c(611827.201520275, 4900840.52138317)",6619992.567427759990096,26200.139135614703264,A,"10",IT5120002,M. Castellino - Le Forbici,"10",IT5120002,M. Castellino - Le Forbici,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406502",O,presenza,nativa,"5","2018",44.251577,10.400937,Primula apennina Widmer,"c(611843.501466442, 4900769.80281274)",6619992.567427759990096,26200.139135614703264,A,"10",IT5120002,M. Castellino - Le Forbici,"10",IT5120002,M. Castellino - Le Forbici,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406503",O,presenza,nativa,"5","2018",44.251482,10.401037,Primula apennina Widmer,"c(611851.66507715, 4900759.3870661)",6619992.567427759990096,26200.139135614703264,A,"10",IT5120002,M. Castellino - Le Forbici,"10",IT5120002,M. Castellino - Le Forbici,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406504",O,presenza,nativa,"5","2018",44.251369,10.401087,Primula apennina Widmer,"c(611855.871062327, 4900746.90387396)",6619992.567427759990096,26200.139135614703264,A,"10",IT5120002,M. Castellino - Le Forbici,"10",IT5120002,M. Castellino - Le Forbici,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406505",O,presenza,nativa,"5","2018",44.251251,10.401244,Primula apennina Widmer,"c(611868.628957538, 4900734.01112293)",6619992.567427759990096,26200.139135614703264,A,"10",IT5120002,M. Castellino - Le Forbici,"10",IT5120002,M. Castellino - Le Forbici,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406508",O,presenza,nativa,"5","2018",44.35129,10.092622,Primula apennina Widmer,"c(587081.612538592, 4911471.52506209)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406509",O,presenza,nativa,"5","2018",44.351509,10.092234,Primula apennina Widmer,"c(587050.364770808, 4911495.43830385)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406513",O,presenza,nativa,"5","2018",44.351669,10.092013,Primula apennina Widmer,"c(587032.514342709, 4911512.97560053)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406514",O,presenza,nativa,"5","2018",44.351909,10.091822,Primula apennina Widmer,"c(587016.936597698, 4911539.43081187)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406515",O,presenza,nativa,"5","2018",44.352041,10.091742,Primula apennina Widmer,"c(587010.365347364, 4911554.00779005)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406516",O,presenza,nativa,"5","2018",44.352462,10.091366,Primula apennina Widmer,"c(586979.775809007, 4911600.3712864)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406517",O,presenza,nativa,"5","2018",44.353166,10.090443,Primula apennina Widmer,"c(586905.173754697, 4911677.58896927)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406519",O,presenza,nativa,"5","2018",44.353546,10.088466,Primula apennina Widmer,"c(586747.051449912, 4911717.70286621)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406599",O,presenza,nativa,"5","2018",44.327795,10.172739,Primula apennina Widmer,"c(593504.269989664, 4908950.07228021)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406599",O,presenza,nativa,"5","2018",44.327795,10.172739,Primula apennina Widmer,"c(593504.269989664, 4908950.07228021)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406600",O,presenza,nativa,"5","2018",44.327735,10.172752,Primula apennina Widmer,"c(593505.401835536, 4908943.42262018)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406600",O,presenza,nativa,"5","2018",44.327735,10.172752,Primula apennina Widmer,"c(593505.401835536, 4908943.42262018)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406601",O,presenza,nativa,"5","2018",44.327599,10.172822,Primula apennina Widmer,"c(593511.199166906, 4908928.39628961)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406601",O,presenza,nativa,"5","2018",44.327599,10.172822,Primula apennina Widmer,"c(593511.199166906, 4908928.39628961)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406602",O,presenza,nativa,"5","2018",44.327561,10.172924,Primula apennina Widmer,"c(593519.392224006, 4908924.29179386)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406602",O,presenza,nativa,"5","2018",44.327561,10.172924,Primula apennina Widmer,"c(593519.392224006, 4908924.29179386)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406603",O,presenza,nativa,"5","2018",44.327482,10.172948,Primula apennina Widmer,"c(593521.431336379, 4908915.54426352)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406603",O,presenza,nativa,"5","2018",44.327482,10.172948,Primula apennina Widmer,"c(593521.431336379, 4908915.54426352)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406604",O,presenza,nativa,"5","2018",44.327408,10.172894,Primula apennina Widmer,"c(593517.243386163, 4908907.2631329)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406604",O,presenza,nativa,"5","2018",44.327408,10.172894,Primula apennina Widmer,"c(593517.243386163, 4908907.2631329)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406605",O,presenza,nativa,"5","2018",44.32735,10.173057,Primula apennina Widmer,"c(593530.33193395, 4908901.00673737)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406605",O,presenza,nativa,"5","2018",44.32735,10.173057,Primula apennina Widmer,"c(593530.33193395, 4908901.00673737)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406606",O,presenza,nativa,"5","2018",44.327358,10.173121,Primula apennina Widmer,"c(593535.422093216, 4908901.96835024)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406606",O,presenza,nativa,"5","2018",44.327358,10.173121,Primula apennina Widmer,"c(593535.422093216, 4908901.96835024)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406607",O,presenza,nativa,"5","2018",44.327281,10.173219,Primula apennina Widmer,"c(593543.358259214, 4908893.52740426)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406607",O,presenza,nativa,"5","2018",44.327281,10.173219,Primula apennina Widmer,"c(593543.358259214, 4908893.52740426)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406608",O,presenza,nativa,"5","2018",44.327189,10.173324,Primula apennina Widmer,"c(593551.876418232, 4908883.42833372)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406608",O,presenza,nativa,"5","2018",44.327189,10.173324,Primula apennina Widmer,"c(593551.876418232, 4908883.42833372)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406609",O,presenza,nativa,"5","2018",44.327216,10.173878,Primula apennina Widmer,"c(593596.00535341, 4908887.05966182)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406609",O,presenza,nativa,"5","2018",44.327216,10.173878,Primula apennina Widmer,"c(593596.00535341, 4908887.05966182)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406610",O,presenza,nativa,"5","2018",44.327239,10.174001,Primula apennina Widmer,"c(593605.775879433, 4908889.75480843)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406610",O,presenza,nativa,"5","2018",44.327239,10.174001,Primula apennina Widmer,"c(593605.775879433, 4908889.75480843)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406611",O,presenza,nativa,"5","2018",44.327163,10.174343,Primula apennina Widmer,"c(593633.165331948, 4908881.70365837)",4604092.162480739876628,19667.763788866704999,A,"4",IT5110004,M. Acuto - Groppi di Camporaghera,"4",IT5110004,M. Acuto - Groppi di Camporaghera,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"406611",O,presenza,nativa,"5","2018",44.327163,10.174343,Primula apennina Widmer,"c(593633.165331948, 4908881.70365837)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406651",O,presenza,nativa,"5","2018",44.395262,10.000522,Primula apennina Widmer,"c(579681.601992028, 4916261.9963719)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406652",O,presenza,nativa,"5","2018",44.395583,9.999866,Primula apennina Widmer,"c(579628.922658085, 4916297.01362772)",19791575.587743204087019,34035.352207089497824,A,"2",IT5110002,Monte Orsaro,"2",IT5110002,M. Orsaro,SI,"6",ZSC,ZT,C,NO,,,"0","0","0","0","0","0","0","0","0","0"
"406652",O,presenza,nativa,"5","2018",44.395583,9.999866,Primula apennina Widmer,"c(579628.922658085, 4916297.01362772)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"406653",O,presenza,nativa,"5","2018",44.395653,9.999642,Primula apennina Widmer,"c(579610.988431777, 4916304.57114614)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406654",O,presenza,nativa,"5","2018",44.395718,9.999377,Primula apennina Widmer,"c(579589.795802735, 4916311.53348386)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"406655",O,presenza,nativa,"5","2018",44.396669,9.997026,Primula apennina Widmer,"c(579401.276977272, 4916414.88435385)",19791575.587743204087019,34035.352207089497824,A,"2",IT5110002,Monte Orsaro,"2",IT5110002,M. Orsaro,SI,"6",ZSC,ZT,C,NO,,,"0","0","0","0","0","0","0","0","0","0"
"406655",O,presenza,nativa,"5","2018",44.396669,9.997026,Primula apennina Widmer,"c(579401.276977272, 4916414.88435385)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"488797",O,presenza,nativa,"4","2020",44.3968269025271,9.99687952447035,Primula apennina Widmer,"c(579389.398395339, 4916432.28150408)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"507541",B,presenza,nativa,"4","2020",44.29857,10.21587,Primula apennina Widmer,"c(596991.313091985, 4905754.0148968)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"507565",B,presenza,nativa,"4","2020",44.29857,10.21587,Primula apennina Widmer,"c(596991.313091985, 4905754.0148968)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"509724",B,presenza,nativa,"4","2020",44.397033,9.995796,Primula apennina Widmer,"c(579302.83018988, 4916454.12406198)",19791575.587743204087019,34035.352207089497824,A,"2",IT5110002,Monte Orsaro,"2",IT5110002,M. Orsaro,SI,"6",ZSC,ZT,C,NO,,,"0","0","0","0","0","0","0","0","0","0"
"509724",B,presenza,nativa,"4","2020",44.397033,9.995796,Primula apennina Widmer,"c(579302.83018988, 4916454.12406198)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
